2024-07-10 14:17:39 +0900,data/STEP-1.txt,4,20
2024-07-13 12:44:08 +0900,data/STEP-1.txt,11,20
2024-07-13 12:44:37 +0900,data/STEP-90.txt,4,20
2024-07-13 12:50:36 +0900,data/STEP-3.txt,5,20
2024-07-13 12:52:33 +0900,data/STEP-3.txt,3,20
2024-07-13 12:53:48 +0900,data/STEP-4.txt,1,10
2024-07-13 13:52:22 +0900,data/STEP-1.txt,14,20
2024-07-13 13:53:05 +0900,data/STEP-1.txt,15,20
2024-07-13 13:53:36 +0900,data/STEP-1.txt,4,10
2024-07-13 14:08:41 +0900,data/STEP-1.txt,4,10
